,index_bug,valid,type,issue,module,commit,parent,testcase,has_test_annotation,description,tag_parent,tag_commit
117,118,True,Regression,LANG-1193,commons_lang,d75fe46b8f1b0d5c27887052ee4714d6a9c7ea4b,15e1ea2f4e5affe377fc303c1f637a73e3fbe625,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testOrdinalIndexOf,True,,LANG_3_5_RC1,LANG_3_5_RC1
118,119,True,Delta,LANG-1193,commons_lang,d75fe46b8f1b0d5c27887052ee4714d6a9c7ea4b,15e1ea2f4e5affe377fc303c1f637a73e3fbe625,org.apache.commons.lang3.StringUtilsEqualsIndexOfTest#testLANG1193,True,,LANG_3_5_RC1,LANG_3_5_RC1
119,120,True,Regression,LANG-1199,commons_lang,c35a04102274b330aa833030c15f722b00062812,43a9bab8c010d66744ae02b2d26020a946235202,org.apache.commons.lang3.StringUtilsTest#testGetJaroWinklerDistance_StringString,True,,LANG_3_5_RC1,LANG_3_5_RC1
120,121,True,Delta,LANG-1205,commons_lang,b877fb9abef4a19eec9cc7329acbd433648b8f7b,5e62bf80f345ff28d494c2b407a9e8691a9fb684,org.apache.commons.lang3.math.NumberUtilsTest#testCreateNumberFailure_5,True,,LANG_3_5_RC1,LANG_3_5_RC1
121,122,True,Delta,LANG-1205,commons_lang,b877fb9abef4a19eec9cc7329acbd433648b8f7b,5e62bf80f345ff28d494c2b407a9e8691a9fb684,org.apache.commons.lang3.math.NumberUtilsTest#testCreateNumberFailure_6,True,,LANG_3_5_RC1,LANG_3_5_RC1
122,123,True,Delta,LANG-1205,commons_lang,b877fb9abef4a19eec9cc7329acbd433648b8f7b,5e62bf80f345ff28d494c2b407a9e8691a9fb684,org.apache.commons.lang3.math.NumberUtilsTest#testCreateNumberFailure_7,True,,LANG_3_5_RC1,LANG_3_5_RC1
123,124,True,Delta,LANG-1205,commons_lang,b877fb9abef4a19eec9cc7329acbd433648b8f7b,5e62bf80f345ff28d494c2b407a9e8691a9fb684,org.apache.commons.lang3.math.NumberUtilsTest#testCreateNumberFailure_8,True,,LANG_3_5_RC1,LANG_3_5_RC1
124,125,True,Delta,LANG-1219,commons_lang,3c92830ec51fb6b6e9a7ca2fb8fda324cd33e48a,38bafd283f2e5fed8ca33dcf1aac8e4bdf54450e,org.apache.commons.lang3.time.FastDateParser_TimeZoneStrategyTest#testLang1219,True,,LANG_3_5_RC1,LANG_3_5_RC1
125,126,True,Regression,LANG-1226,commons_lang,7e85d1cf54b1e467607a0019b56f91577ebe2e4f,ed14537b802be2bce96c8d5a0e056daeb6f11b0c,org.apache.commons.lang3.StringUtilsTest#testNormalizeSpace,True,,LANG_3_5_RC1,LANG_3_5_RC1
126,127,True,Delta,LANG-1261,commons_lang,1f56bd103d53c8c6ba7502c6586c26be01bfdb80,f30c4607a2b6dcc7dc4476d321fc1de32ce9b780,org.apache.commons.lang3.ArrayUtilsTest#testContains_LANG_1261,True,,LANG_3_5_RC1,LANG_3_5_RC1
127,128,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsAnyEmpty,True,,LANG_3_5,LANG_3_5
128,129,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsAnyNotEmpty,True,,LANG_3_5,LANG_3_5
129,130,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsNoneEmpty,True,,LANG_3_5,LANG_3_5
130,131,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsAnyBlank,True,,LANG_3_5,LANG_3_5
131,132,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsAnyNotBlank,True,,LANG_3_5,LANG_3_5
132,133,True,Regression,LANG-1271,commons_lang,38140a5d8dffec88f7c88da73ce3989770e086e6,5acf310d08b2bc5182cf936616ef70938cb2c499,org.apache.commons.lang3.StringUtilsEmptyBlankTest#testIsNoneBlank,True,,LANG_3_5,LANG_3_5
133,134,True,Delta,LANG-1286,commons_lang,f643b4fa939e89348618ddffae20a804f4461363,f13d18cff3f0932e727dda04bf80008fc2fbbc70,org.apache.commons.lang3.RandomStringUtilsTest#testCharOverflow,True,,LANG_3_5,LANG_3_5
134,135,True,Delta,LANG-1311,commons_lang,1661e5519c4836a5a940b13b7797263443156fc9,30c85ad05363767deeefee577063c2c432b971d4,org.apache.commons.lang3.reflect.TypeUtilsTest#testToStringLang1311,True,,LANG_3_5,LANG_3_5
135,136,True,Delta^2,LANG-1349,commons_lang,a2dce32cdab108e7e281dfc27dd0a394e1419ce1,d6ad3f01574b839670d4ea5cf82a601eee7e0c16,org.apache.commons.lang3.builder.EqualsBuilderTest#testIsRegistered,True,,LANG_3_6,LANG_3_6
136,137,True,Delta,LANG-1360,commons_lang,6f03c0ce11db4a270124b9bf93338d3db9fccf5c,8e8e78d849825696237b9f540f3e082a44b1e838,org.apache.commons.lang3.ClassUtilsTest#test_getCanonicalName_Class,True,,LANG_3_6,LANG_3_6
137,138,True,Regression,LANG-1364,commons_lang,60412131f3679b720bcaaaf3dea4be666cefea7a,3a4ac357981283fd3a8817f9e6d57e8b181549be,org.apache.commons.lang3.exception.ExceptionUtilsTest#testGetRootCause_Throwable,True,,LANG_3_7,LANG_3_7
138,139,True,Delta,LANG-1370,commons_lang,7d061e33e59e23dc4b03378f35f50a7d70f033b3,6049e77fdcd021544a60651fc6de4d80e2ef1c2d,org.apache.commons.lang3.concurrent.EventCountCircuitBreakerTest#testOpeningWhenThresholdReachedThroughBatch,True,,LANG_3_7,LANG_3_7
139,140,True,Delta,LANG-1374,commons_lang,c614fbcc79615f93d2c60a153db6e82d7474c425,f5a9effebd7209f3fa5385f18a5e59e8a09122f2,org.apache.commons.lang3.builder.JsonToStringStyleTest#testArray,True,,LANG_3_7,LANG_3_7
140,141,True,Regression,LANG-1384,commons_lang,cb686673a70a6f14c35575550c48c37d19a1598b,0820c4c895f6e7c9ef4860d7373675550c87ac6c,org.apache.commons.lang3.JavaVersionTest#testGetJavaVersion,True,,LANG_3_7,LANG_3_7
141,142,True,Delta,LANG-1395,commons_lang,e7d16c27629722a93a9d36a0b5e0a3a793850544,362dd935f84ef80b13cced13a74339e42c775809,org.apache.commons.lang3.builder.JsonToStringStyleTest#testLANG1395,True,,LANG_3_7,LANG_3_7
142,143,True,Delta,LANG-1396,commons_lang,3fadfdd69f4682f05563ce53e55743f55813f488,e7d16c27629722a93a9d36a0b5e0a3a793850544,org.apache.commons.lang3.builder.JsonToStringStyleTest#testLANG1396,True,,LANG_3_7,LANG_3_7
